0.007900 -11910.260850 
0.023700 -3970.085377 
0.039500 -2382.044804 
0.055300 -1701.445600 
0.071100 -1323.319296 
0.086900 -1082.672442 
0.102700 -916.044268 
0.118500 -793.818246 
0.134300 -700.313700 
0.150100 -626.451178 
0.165900 -566.608980 
0.181700 -517.119868 
0.197500 -475.489197 
0.213300 -439.960746 
0.229100 -409.262097 
0.244900 -382.448542 
0.260700 -358.803925 
0.276500 -337.775329 
0.292300 -318.929198 
0.308100 -301.920528 
0.323900 -286.471762 
0.339700 -272.356993 
0.355500 -259.390574 
0.371300 -247.418798 
0.387100 -236.313249 
0.402900 -225.966414 
0.418700 -216.287459 
0.434500 -207.199505 
0.450300 -198.636994 
0.466100 -190.544045 
0.481900 -182.872670 
0.497700 -175.581668 
0.513500 -168.635670 
0.529300 -162.004105 
0.545100 -155.660387 
0.560900 -149.581320 
0.576700 -143.746778 
0.592500 -138.138998 
0.608300 -132.742472 
0.624100 -127.543379 
0.639900 -122.529213 
0.655700 -117.689496 
0.671500 -113.013982 
0.687300 -108.493871 
0.703100 -104.121019 
0.718900 -99.888130 
0.734700 -95.788502 
0.750500 -91.815873 
0.766300 -87.964692 
0.782100 -84.229754 
0.797900 -80.606138 
0.813700 -77.089790 
0.829500 -73.676292 
0.845300 -70.362116 
0.861100 -67.143779 
0.876900 -64.017758 
0.892700 -60.981414 
0.908500 -58.031937 
0.924300 -55.166783 
0.940100 -52.384060 
0.955900 -49.681538 
0.971700 -47.057446 
0.987500 -44.510077 
1.003300 -42.038048 
1.019100 -39.640207 
1.034900 -37.315266 
1.050700 -35.062339 
1.066500 -32.880523 
1.082300 -30.769182 
1.098100 -28.727708 
1.113900 -26.755724 
1.129700 -24.852875 
1.145500 -23.019103 
1.161300 -21.254227 
1.177100 -19.558438 
1.192900 -17.931765 
1.208700 -16.374588 
1.224500 -14.887264 
1.240300 -13.470349 
1.256100 -12.123926 
1.271900 -10.848669 
1.287700 -9.644765 
1.303500 -8.512927 
1.319300 -7.453587 
1.335100 -6.467042 
1.350900 -5.553796 
1.366700 -4.713773 
1.382500 -3.947135 
1.398300 -3.253351 
1.414100 -2.632259 
1.429900 -2.082866 
1.445700 -1.604083 
1.461500 -1.194265 
1.477300 -0.851497 
1.493100 -0.573173 
1.508900 -0.356155 
1.524700 -0.196350 
1.540500 -0.088858 
1.556300 -0.027064 
1.572100 -0.002861 
